iso3,year,month,inform_risk_score,hazard_exposure,vulnerability,lack_coping_capacity,natural_hazard,socioeconomic_vulnerability,infrastructure_coping,inform_data_flag
SLV,2021,2021-05-01,3.6,3.7,3.3,3.7,5.6,4.5,2.8,inform_annual
SLV,2021,2021-06-01,3.6,3.7,3.3,3.7,5.6,4.5,2.8,inform_annual
SLV,2021,2021-07-01,3.6,3.7,3.3,3.7,5.6,4.5,2.8,inform_annual
SLV,2021,2021-08-01,3.6,3.7,3.3,3.7,5.6,4.5,2.8,inform_annual
SLV,2021,2021-09-01,3.6,3.7,3.3,3.7,5.6,4.5,2.8,inform_annual
SLV,2021,2021-10-01,3.6,3.7,3.3,3.7,5.6,4.5,2.8,inform_annual
SLV,2021,2021-11-01,3.6,3.7,3.3,3.7,5.6,4.5,2.8,inform_annual
SLV,2021,2021-12-01,3.6,3.7,3.3,3.7,5.6,4.5,2.8,inform_annual
SLV,2022,2022-01-01,3.5,3.7,3.3,3.6,5.6,4.6,2.5,inform_annual
SLV,2022,2022-02-01,3.5,3.7,3.3,3.6,5.6,4.6,2.5,inform_annual
SLV,2022,2022-03-01,3.5,3.7,3.3,3.6,5.6,4.6,2.5,inform_annual
SLV,2022,2022-04-01,3.5,3.7,3.3,3.6,5.6,4.6,2.5,inform_annual
SLV,2022,2022-05-01,3.5,3.7,3.3,3.6,5.6,4.6,2.5,inform_annual
SLV,2022,2022-06-01,3.5,3.7,3.3,3.6,5.6,4.6,2.5,inform_annual
SLV,2022,2022-07-01,3.5,3.7,3.3,3.6,5.6,4.6,2.5,inform_annual
SLV,2022,2022-08-01,3.5,3.7,3.3,3.6,5.6,4.6,2.5,inform_annual
SLV,2022,2022-09-01,3.5,3.7,3.3,3.6,5.6,4.6,2.5,inform_annual
SLV,2022,2022-10-01,3.5,3.7,3.3,3.6,5.6,4.6,2.5,inform_annual
SLV,2022,2022-11-01,3.5,3.7,3.3,3.6,5.6,4.6,2.5,inform_annual
SLV,2022,2022-12-01,3.5,3.7,3.3,3.6,5.6,4.6,2.5,inform_annual
SLV,2023,2023-01-01,4.1,4.2,4.2,3.8,5.6,4.6,2.8,inform_annual
SLV,2023,2023-02-01,4.1,4.2,4.2,3.8,5.6,4.6,2.8,inform_annual
SLV,2023,2023-03-01,4.1,4.2,4.2,3.8,5.6,4.6,2.8,inform_annual
SLV,2023,2023-04-01,4.1,4.2,4.2,3.8,5.6,4.6,2.8,inform_annual
SLV,2023,2023-05-01,4.1,4.2,4.2,3.8,5.6,4.6,2.8,inform_annual
SLV,2023,2023-06-01,4.1,4.2,4.2,3.8,5.6,4.6,2.8,inform_annual
SLV,2023,2023-07-01,4.1,4.2,4.2,3.8,5.6,4.6,2.8,inform_annual
SLV,2023,2023-08-01,4.1,4.2,4.2,3.8,5.6,4.6,2.8,inform_annual
SLV,2023,2023-09-01,4.1,4.2,4.2,3.8,5.6,4.6,2.8,inform_annual
SLV,2023,2023-10-01,4.1,4.2,4.2,3.8,5.6,4.6,2.8,inform_annual
SLV,2023,2023-11-01,4.1,4.2,4.2,3.8,5.6,4.6,2.8,inform_annual
SLV,2023,2023-12-01,4.1,4.2,4.2,3.8,5.6,4.6,2.8,inform_annual
SLV,2024,2024-01-01,4.1,3.9,4.9,3.7,5.6,4.7,2.8,inform_annual
SLV,2024,2024-02-01,4.1,3.9,4.9,3.7,5.6,4.7,2.8,inform_annual
SLV,2024,2024-03-01,4.1,3.9,4.9,3.7,5.6,4.7,2.8,inform_annual
SLV,2024,2024-04-01,4.1,3.9,4.9,3.7,5.6,4.7,2.8,inform_annual
SLV,2024,2024-05-01,4.1,3.9,4.9,3.7,5.6,4.7,2.8,inform_annual
SLV,2024,2024-06-01,4.1,3.9,4.9,3.7,5.6,4.7,2.8,inform_annual
SLV,2024,2024-07-01,4.1,3.9,4.9,3.7,5.6,4.7,2.8,inform_annual
SLV,2024,2024-08-01,4.1,3.9,4.9,3.7,5.6,4.7,2.8,inform_annual
SLV,2024,2024-09-01,4.1,3.9,4.9,3.7,5.6,4.7,2.8,inform_annual
SLV,2024,2024-10-01,4.1,3.9,4.9,3.7,5.6,4.7,2.8,inform_annual
SLV,2024,2024-11-01,4.1,3.9,4.9,3.7,5.6,4.7,2.8,inform_annual
SLV,2024,2024-12-01,4.1,3.9,4.9,3.7,5.6,4.7,2.8,inform_annual
SUR,2019,2019-01-01,3.0,2.0,2.6,5.1,3.5,3.5,3.9,inform_annual
SUR,2019,2019-02-01,3.0,2.0,2.6,5.1,3.5,3.5,3.9,inform_annual
SUR,2019,2019-03-01,3.0,2.0,2.6,5.1,3.5,3.5,3.9,inform_annual
SUR,2019,2019-04-01,3.0,2.0,2.6,5.1,3.5,3.5,3.9,inform_annual
SUR,2019,2019-05-01,3.0,2.0,2.6,5.1,3.5,3.5,3.9,inform_annual
SUR,2019,2019-06-01,3.0,2.0,2.6,5.1,3.5,3.5,3.9,inform_annual
SUR,2019,2019-07-01,3.0,2.0,2.6,5.1,3.5,3.5,3.9,inform_annual
SUR,2019,2019-08-01,3.0,2.0,2.6,5.1,3.5,3.5,3.9,inform_annual
SUR,2019,2019-09-01,3.0,2.0,2.6,5.1,3.5,3.5,3.9,inform_annual
SUR,2019,2019-10-01,3.0,2.0,2.6,5.1,3.5,3.5,3.9,inform_annual
SUR,2019,2019-11-01,3.0,2.0,2.6,5.1,3.5,3.5,3.9,inform_annual
SUR,2019,2019-12-01,3.0,2.0,2.6,5.1,3.5,3.5,3.9,inform_annual
SUR,2020,2020-01-01,3.0,2.0,2.8,5.0,3.5,3.5,3.7,inform_annual
SUR,2020,2020-02-01,3.0,2.0,2.8,5.0,3.5,3.5,3.7,inform_annual
SUR,2020,2020-03-01,3.0,2.0,2.8,5.0,3.5,3.5,3.7,inform_annual
SUR,2020,2020-04-01,3.0,2.0,2.8,5.0,3.5,3.5,3.7,inform_annual
SUR,2020,2020-05-01,3.0,2.0,2.8,5.0,3.5,3.5,3.7,inform_annual
SUR,2020,2020-06-01,3.0,2.0,2.8,5.0,3.5,3.5,3.7,inform_annual
SUR,2020,2020-07-01,3.0,2.0,2.8,5.0,3.5,3.5,3.7,inform_annual
SUR,2020,2020-08-01,3.0,2.0,2.8,5.0,3.5,3.5,3.7,inform_annual
SUR,2020,2020-09-01,3.0,2.0,2.8,5.0,3.5,3.5,3.7,inform_annual
SUR,2020,2020-10-01,3.0,2.0,2.8,5.0,3.5,3.5,3.7,inform_annual
SUR,2020,2020-11-01,3.0,2.0,2.8,5.0,3.5,3.5,3.7,inform_annual
SUR,2020,2020-12-01,3.0,2.0,2.8,5.0,3.5,3.5,3.7,inform_annual
SUR,2021,2021-01-01,3.1,2.0,2.9,5.2,3.5,3.6,3.9,inform_annual
SUR,2021,2021-02-01,3.1,2.0,2.9,5.2,3.5,3.6,3.9,inform_annual
SUR,2021,2021-03-01,3.1,2.0,2.9,5.2,3.5,3.6,3.9,inform_annual
SUR,2021,2021-04-01,3.1,2.0,2.9,5.2,3.5,3.6,3.9,inform_annual
SUR,2021,2021-05-01,3.1,2.0,2.9,5.2,3.5,3.6,3.9,inform_annual
SUR,2021,2021-06-01,3.1,2.0,2.9,5.2,3.5,3.6,3.9,inform_annual
SUR,2021,2021-07-01,3.1,2.0,2.9,5.2,3.5,3.6,3.9,inform_annual
SUR,2021,2021-08-01,3.1,2.0,2.9,5.2,3.5,3.6,3.9,inform_annual
SUR,2021,2021-09-01,3.1,2.0,2.9,5.2,3.5,3.6,3.9,inform_annual
SUR,2021,2021-10-01,3.1,2.0,2.9,5.2,3.5,3.6,3.9,inform_annual
SUR,2021,2021-11-01,3.1,2.0,2.9,5.2,3.5,3.6,3.9,inform_annual
SUR,2021,2021-12-01,3.1,2.0,2.9,5.2,3.5,3.6,3.9,inform_annual
SUR,2022,2022-01-01,3.2,2.0,3.1,5.1,3.5,3.7,3.6,inform_annual
SUR,2022,2022-02-01,3.2,2.0,3.1,5.1,3.5,3.7,3.6,inform_annual
SUR,2022,2022-03-01,3.2,2.0,3.1,5.1,3.5,3.7,3.6,inform_annual
SUR,2022,2022-04-01,3.2,2.0,3.1,5.1,3.5,3.7,3.6,inform_annual
SUR,2022,2022-05-01,3.2,2.0,3.1,5.1,3.5,3.7,3.6,inform_annual
SUR,2022,2022-06-01,3.2,2.0,3.1,5.1,3.5,3.7,3.6,inform_annual
SUR,2022,2022-07-01,3.2,2.0,3.1,5.1,3.5,3.7,3.6,inform_annual
SUR,2022,2022-08-01,3.2,2.0,3.1,5.1,3.5,3.7,3.6,inform_annual
SUR,2022,2022-09-01,3.2,2.0,3.1,5.1,3.5,3.7,3.6,inform_annual
SUR,2022,2022-10-01,3.2,2.0,3.1,5.1,3.5,3.7,3.6,inform_annual
SUR,2022,2022-11-01,3.2,2.0,3.1,5.1,3.5,3.7,3.6,inform_annual
SUR,2022,2022-12-01,3.2,2.0,3.1,5.1,3.5,3.7,3.6,inform_annual
SUR,2023,2023-01-01,3.2,2.0,3.1,5.1,3.5,3.5,3.4,inform_annual
SUR,2023,2023-02-01,3.2,2.0,3.1,5.1,3.5,3.5,3.4,inform_annual
SUR,2023,2023-03-01,3.2,2.0,3.1,5.1,3.5,3.5,3.4,inform_annual
SUR,2023,2023-04-01,3.2,2.0,3.1,5.1,3.5,3.5,3.4,inform_annual
SUR,2023,2023-05-01,3.2,2.0,3.1,5.1,3.5,3.5,3.4,inform_annual
SUR,2023,2023-06-01,3.2,2.0,3.1,5.1,3.5,3.5,3.4,inform_annual
SUR,2023,2023-07-01,3.2,2.0,3.1,5.1,3.5,3.5,3.4,inform_annual
SUR,2023,2023-08-01,3.2,2.0,3.1,5.1,3.5,3.5,3.4,inform_annual
SUR,2023,2023-09-01,3.2,2.0,3.1,5.1,3.5,3.5,3.4,inform_annual
SUR,2023,2023-10-01,3.2,2.0,3.1,5.1,3.5,3.5,3.4,inform_annual
SUR,2023,2023-11-01,3.2,2.0,3.1,5.1,3.5,3.5,3.4,inform_annual
SUR,2023,2023-12-01,3.2,2.0,3.1,5.1,3.5,3.5,3.4,inform_annual
SUR,2024,2024-01-01,3.1,1.9,3.0,5.1,3.4,3.6,3.4,inform_annual
SUR,2024,2024-02-01,3.1,1.9,3.0,5.1,3.4,3.6,3.4,inform_annual
SUR,2024,2024-03-01,3.1,1.9,3.0,5.1,3.4,3.6,3.4,inform_annual
SUR,2024,2024-04-01,3.1,1.9,3.0,5.1,3.4,3.6,3.4,inform_annual
SUR,2024,2024-05-01,3.1,1.9,3.0,5.1,3.4,3.6,3.4,inform_annual
SUR,2024,2024-06-01,3.1,1.9,3.0,5.1,3.4,3.6,3.4,inform_annual
SUR,2024,2024-07-01,3.1,1.9,3.0,5.1,3.4,3.6,3.4,inform_annual
SUR,2024,2024-08-01,3.1,1.9,3.0,5.1,3.4,3.6,3.4,inform_annual
SUR,2024,2024-09-01,3.1,1.9,3.0,5.1,3.4,3.6,3.4,inform_annual
SUR,2024,2024-10-01,3.1,1.9,3.0,5.1,3.4,3.6,3.4,inform_annual
SUR,2024,2024-11-01,3.1,1.9,3.0,5.1,3.4,3.6,3.4,inform_annual
SUR,2024,2024-12-01,3.1,1.9,3.0,5.1,3.4,3.6,3.4,inform_annual
TTO,2019,2019-01-01,3.2,2.4,4.2,3.4,3.9,1.8,1.3,inform_annual
TTO,2019,2019-02-01,3.2,2.4,4.2,3.4,3.9,1.8,1.3,inform_annual
TTO,2019,2019-03-01,3.2,2.4,4.2,3.4,3.9,1.8,1.3,inform_annual
TTO,2019,2019-04-01,3.2,2.4,4.2,3.4,3.9,1.8,1.3,inform_annual
TTO,2019,2019-05-01,3.2,2.4,4.2,3.4,3.9,1.8,1.3,inform_annual
TTO,2019,2019-06-01,3.2,2.4,4.2,3.4,3.9,1.8,1.3,inform_annual
TTO,2019,2019-07-01,3.2,2.4,4.2,3.4,3.9,1.8,1.3,inform_annual
TTO,2019,2019-08-01,3.2,2.4,4.2,3.4,3.9,1.8,1.3,inform_annual
TTO,2019,2019-09-01,3.2,2.4,4.2,3.4,3.9,1.8,1.3,inform_annual
TTO,2019,2019-10-01,3.2,2.4,4.2,3.4,3.9,1.8,1.3,inform_annual
TTO,2019,2019-11-01,3.2,2.4,4.2,3.4,3.9,1.8,1.3,inform_annual
TTO,2019,2019-12-01,3.2,2.4,4.2,3.4,3.9,1.8,1.3,inform_annual
TTO,2020,2020-01-01,3.0,2.4,3.1,3.5,3.9,1.8,1.2,inform_annual
TTO,2020,2020-02-01,3.0,2.4,3.1,3.5,3.9,1.8,1.2,inform_annual
TTO,2020,2020-03-01,3.0,2.4,3.1,3.5,3.9,1.8,1.2,inform_annual
TTO,2020,2020-04-01,3.0,2.4,3.1,3.5,3.9,1.8,1.2,inform_annual
TTO,2020,2020-05-01,3.0,2.4,3.1,3.5,3.9,1.8,1.2,inform_annual
TTO,2020,2020-06-01,3.0,2.4,3.1,3.5,3.9,1.8,1.2,inform_annual
TTO,2020,2020-07-01,3.0,2.4,3.1,3.5,3.9,1.8,1.2,inform_annual
TTO,2020,2020-08-01,3.0,2.4,3.1,3.5,3.9,1.8,1.2,inform_annual
TTO,2020,2020-09-01,3.0,2.4,3.1,3.5,3.9,1.8,1.2,inform_annual
TTO,2020,2020-10-01,3.0,2.4,3.1,3.5,3.9,1.8,1.2,inform_annual
TTO,2020,2020-11-01,3.0,2.4,3.1,3.5,3.9,1.8,1.2,inform_annual
TTO,2020,2020-12-01,3.0,2.4,3.1,3.5,3.9,1.8,1.2,inform_annual
TTO,2021,2021-01-01,2.9,2.4,3.0,3.5,3.9,1.8,1.2,inform_annual
TTO,2021,2021-02-01,2.9,2.4,3.0,3.5,3.9,1.8,1.2,inform_annual
TTO,2021,2021-03-01,2.9,2.4,3.0,3.5,3.9,1.8,1.2,inform_annual
TTO,2021,2021-04-01,2.9,2.4,3.0,3.5,3.9,1.8,1.2,inform_annual
TTO,2021,2021-05-01,2.9,2.4,3.0,3.5,3.9,1.8,1.2,inform_annual
TTO,2021,2021-06-01,2.9,2.4,3.0,3.5,3.9,1.8,1.2,inform_annual
TTO,2021,2021-07-01,2.9,2.4,3.0,3.5,3.9,1.8,1.2,inform_annual
TTO,2021,2021-08-01,2.9,2.4,3.0,3.5,3.9,1.8,1.2,inform_annual
TTO,2021,2021-09-01,2.9,2.4,3.0,3.5,3.9,1.8,1.2,inform_annual
TTO,2021,2021-10-01,2.9,2.4,3.0,3.5,3.9,1.8,1.2,inform_annual
TTO,2021,2021-11-01,2.9,2.4,3.0,3.5,3.9,1.8,1.2,inform_annual
TTO,2021,2021-12-01,2.9,2.4,3.0,3.5,3.9,1.8,1.2,inform_annual
TTO,2022,2022-01-01,2.9,2.4,3.0,3.4,3.9,1.8,1.3,inform_annual
TTO,2022,2022-02-01,2.9,2.4,3.0,3.4,3.9,1.8,1.3,inform_annual
TTO,2022,2022-03-01,2.9,2.4,3.0,3.4,3.9,1.8,1.3,inform_annual
TTO,2022,2022-04-01,2.9,2.4,3.0,3.4,3.9,1.8,1.3,inform_annual
TTO,2022,2022-05-01,2.9,2.4,3.0,3.4,3.9,1.8,1.3,inform_annual
TTO,2022,2022-06-01,2.9,2.4,3.0,3.4,3.9,1.8,1.3,inform_annual
TTO,2022,2022-07-01,2.9,2.4,3.0,3.4,3.9,1.8,1.3,inform_annual
TTO,2022,2022-08-01,2.9,2.4,3.0,3.4,3.9,1.8,1.3,inform_annual
TTO,2022,2022-09-01,2.9,2.4,3.0,3.4,3.9,1.8,1.3,inform_annual
TTO,2022,2022-10-01,2.9,2.4,3.0,3.4,3.9,1.8,1.3,inform_annual
TTO,2022,2022-11-01,2.9,2.4,3.0,3.4,3.9,1.8,1.3,inform_annual
TTO,2022,2022-12-01,2.9,2.4,3.0,3.4,3.9,1.8,1.3,inform_annual
TTO,2023,2023-01-01,3.1,2.4,3.5,3.5,3.9,1.7,1.3,inform_annual
TTO,2023,2023-02-01,3.1,2.4,3.5,3.5,3.9,1.7,1.3,inform_annual
TTO,2023,2023-03-01,3.1,2.4,3.5,3.5,3.9,1.7,1.3,inform_annual
TTO,2023,2023-04-01,3.1,2.4,3.5,3.5,3.9,1.7,1.3,inform_annual
TTO,2023,2023-05-01,3.1,2.4,3.5,3.5,3.9,1.7,1.3,inform_annual
TTO,2023,2023-06-01,3.1,2.4,3.5,3.5,3.9,1.7,1.3,inform_annual
TTO,2023,2023-07-01,3.1,2.4,3.5,3.5,3.9,1.7,1.3,inform_annual
TTO,2023,2023-08-01,3.1,2.4,3.5,3.5,3.9,1.7,1.3,inform_annual
TTO,2023,2023-09-01,3.1,2.4,3.5,3.5,3.9,1.7,1.3,inform_annual
TTO,2023,2023-10-01,3.1,2.4,3.5,3.5,3.9,1.7,1.3,inform_annual
TTO,2023,2023-11-01,3.1,2.4,3.5,3.5,3.9,1.7,1.3,inform_annual
TTO,2023,2023-12-01,3.1,2.4,3.5,3.5,3.9,1.7,1.3,inform_annual
TTO,2024,2024-01-01,3.0,2.4,3.3,3.5,3.9,1.7,1.3,inform_annual
TTO,2024,2024-02-01,3.0,2.4,3.3,3.5,3.9,1.7,1.3,inform_annual
TTO,2024,2024-03-01,3.0,2.4,3.3,3.5,3.9,1.7,1.3,inform_annual
TTO,2024,2024-04-01,3.0,2.4,3.3,3.5,3.9,1.7,1.3,inform_annual
TTO,2024,2024-05-01,3.0,2.4,3.3,3.5,3.9,1.7,1.3,inform_annual
TTO,2024,2024-06-01,3.0,2.4,3.3,3.5,3.9,1.7,1.3,inform_annual
TTO,2024,2024-07-01,3.0,2.4,3.3,3.5,3.9,1.7,1.3,inform_annual
TTO,2024,2024-08-01,3.0,2.4,3.3,3.5,3.9,1.7,1.3,inform_annual
TTO,2024,2024-09-01,3.0,2.4,3.3,3.5,3.9,1.7,1.3,inform_annual
TTO,2024,2024-10-01,3.0,2.4,3.3,3.5,3.9,1.7,1.3,inform_annual
TTO,2024,2024-11-01,3.0,2.4,3.3,3.5,3.9,1.7,1.3,inform_annual
TTO,2024,2024-12-01,3.0,2.4,3.3,3.5,3.9,1.7,1.3,inform_annual
VEN,2019,2019-01-01,5.5,6.9,3.6,6.6,5.8,3.3,4.0,inform_annual
VEN,2019,2019-02-01,5.5,6.9,3.6,6.6,5.8,3.3,4.0,inform_annual
VEN,2019,2019-03-01,5.5,6.9,3.6,6.6,5.8,3.3,4.0,inform_annual
VEN,2019,2019-04-01,5.5,6.9,3.6,6.6,5.8,3.3,4.0,inform_annual
VEN,2019,2019-05-01,5.5,6.9,3.6,6.6,5.8,3.3,4.0,inform_annual
VEN,2019,2019-06-01,5.5,6.9,3.6,6.6,5.8,3.3,4.0,inform_annual
VEN,2019,2019-07-01,5.5,6.9,3.6,6.6,5.8,3.3,4.0,inform_annual
VEN,2019,2019-08-01,5.5,6.9,3.6,6.6,5.8,3.3,4.0,inform_annual
VEN,2019,2019-09-01,5.5,6.9,3.6,6.6,5.8,3.3,4.0,inform_annual
VEN,2019,2019-10-01,5.5,6.9,3.6,6.6,5.8,3.3,4.0,inform_annual
VEN,2019,2019-11-01,5.5,6.9,3.6,6.6,5.8,3.3,4.0,inform_annual
VEN,2019,2019-12-01,5.5,6.9,3.6,6.6,5.8,3.3,4.0,inform_annual
VEN,2020,2020-01-01,6.1,6.8,4.9,6.8,5.9,3.5,4.4,inform_annual
VEN,2020,2020-02-01,6.1,6.8,4.9,6.8,5.9,3.5,4.4,inform_annual
VEN,2020,2020-03-01,6.1,6.8,4.9,6.8,5.9,3.5,4.4,inform_annual
VEN,2020,2020-04-01,6.1,6.8,4.9,6.8,5.9,3.5,4.4,inform_annual
VEN,2020,2020-05-01,6.1,6.8,4.9,6.8,5.9,3.5,4.4,inform_annual
VEN,2020,2020-06-01,6.1,6.8,4.9,6.8,5.9,3.5,4.4,inform_annual
VEN,2020,2020-07-01,6.1,6.8,4.9,6.8,5.9,3.5,4.4,inform_annual
VEN,2020,2020-08-01,6.1,6.8,4.9,6.8,5.9,3.5,4.4,inform_annual
VEN,2020,2020-09-01,6.1,6.8,4.9,6.8,5.9,3.5,4.4,inform_annual
VEN,2020,2020-10-01,6.1,6.8,4.9,6.8,5.9,3.5,4.4,inform_annual
VEN,2020,2020-11-01,6.1,6.8,4.9,6.8,5.9,3.5,4.4,inform_annual
VEN,2020,2020-12-01,6.1,6.8,4.9,6.8,5.9,3.5,4.4,inform_annual
VEN,2021,2021-01-01,6.1,5.5,5.7,7.1,5.9,4.0,4.5,inform_annual
VEN,2021,2021-02-01,6.1,5.5,5.7,7.1,5.9,4.0,4.5,inform_annual
VEN,2021,2021-03-01,6.1,5.5,5.7,7.1,5.9,4.0,4.5,inform_annual
VEN,2021,2021-04-01,6.1,5.5,5.7,7.1,5.9,4.0,4.5,inform_annual
VEN,2021,2021-05-01,6.1,5.5,5.7,7.1,5.9,4.0,4.5,inform_annual
VEN,2021,2021-06-01,6.1,5.5,5.7,7.1,5.9,4.0,4.5,inform_annual
VEN,2021,2021-07-01,6.1,5.5,5.7,7.1,5.9,4.0,4.5,inform_annual
VEN,2021,2021-08-01,6.1,5.5,5.7,7.1,5.9,4.0,4.5,inform_annual
VEN,2021,2021-09-01,6.1,5.5,5.7,7.1,5.9,4.0,4.5,inform_annual
VEN,2021,2021-10-01,6.1,5.5,5.7,7.1,5.9,4.0,4.5,inform_annual
VEN,2021,2021-11-01,6.1,5.5,5.7,7.1,5.9,4.0,4.5,inform_annual
VEN,2021,2021-12-01,6.1,5.5,5.7,7.1,5.9,4.0,4.5,inform_annual
VEN,2022,2022-01-01,6.2,5.4,6.1,7.1,5.9,4.1,4.5,inform_annual
VEN,2022,2022-02-01,6.2,5.4,6.1,7.1,5.9,4.1,4.5,inform_annual
VEN,2022,2022-03-01,6.2,5.4,6.1,7.1,5.9,4.1,4.5,inform_annual
VEN,2022,2022-04-01,6.2,5.4,6.1,7.1,5.9,4.1,4.5,inform_annual
VEN,2022,2022-05-01,6.2,5.4,6.1,7.1,5.9,4.1,4.5,inform_annual
VEN,2022,2022-06-01,6.2,5.4,6.1,7.1,5.9,4.1,4.5,inform_annual
VEN,2022,2022-07-01,6.2,5.4,6.1,7.1,5.9,4.1,4.5,inform_annual
VEN,2022,2022-08-01,6.2,5.4,6.1,7.1,5.9,4.1,4.5,inform_annual
VEN,2022,2022-09-01,6.2,5.4,6.1,7.1,5.9,4.1,4.5,inform_annual
VEN,2022,2022-10-01,6.2,5.4,6.1,7.1,5.9,4.1,4.5,inform_annual
VEN,2022,2022-11-01,6.2,5.4,6.1,7.1,5.9,4.1,4.5,inform_annual
VEN,2022,2022-12-01,6.2,5.4,6.1,7.1,5.9,4.1,4.5,inform_annual
VEN,2023,2023-01-01,6.5,5.9,6.6,6.9,5.9,4.0,4.4,inform_annual
VEN,2023,2023-02-01,6.5,5.9,6.6,6.9,5.9,4.0,4.4,inform_annual
VEN,2023,2023-03-01,6.5,5.9,6.6,6.9,5.9,4.0,4.4,inform_annual
VEN,2023,2023-04-01,6.5,5.9,6.6,6.9,5.9,4.0,4.4,inform_annual
VEN,2023,2023-05-01,6.5,5.9,6.6,6.9,5.9,4.0,4.4,inform_annual
VEN,2023,2023-06-01,6.5,5.9,6.6,6.9,5.9,4.0,4.4,inform_annual
VEN,2023,2023-07-01,6.5,5.9,6.6,6.9,5.9,4.0,4.4,inform_annual
VEN,2023,2023-08-01,6.5,5.9,6.6,6.9,5.9,4.0,4.4,inform_annual
VEN,2023,2023-09-01,6.5,5.9,6.6,6.9,5.9,4.0,4.4,inform_annual
VEN,2023,2023-10-01,6.5,5.9,6.6,6.9,5.9,4.0,4.4,inform_annual
VEN,2023,2023-11-01,6.5,5.9,6.6,6.9,5.9,4.0,4.4,inform_annual
VEN,2023,2023-12-01,6.5,5.9,6.6,6.9,5.9,4.0,4.4,inform_annual
VEN,2024,2024-01-01,6.4,5.9,6.5,6.9,5.9,4.0,4.4,inform_annual
VEN,2024,2024-02-01,6.4,5.9,6.5,6.9,5.9,4.0,4.4,inform_annual
VEN,2024,2024-03-01,6.4,5.9,6.5,6.9,5.9,4.0,4.4,inform_annual
VEN,2024,2024-04-01,6.4,5.9,6.5,6.9,5.9,4.0,4.4,inform_annual
VEN,2024,2024-05-01,6.4,5.9,6.5,6.9,5.9,4.0,4.4,inform_annual
VEN,2024,2024-06-01,6.4,5.9,6.5,6.9,5.9,4.0,4.4,inform_annual
VEN,2024,2024-07-01,6.4,5.9,6.5,6.9,5.9,4.0,4.4,inform_annual
VEN,2024,2024-08-01,6.4,5.9,6.5,6.9,5.9,4.0,4.4,inform_annual
VEN,2024,2024-09-01,6.4,5.9,6.5,6.9,5.9,4.0,4.4,inform_annual
VEN,2024,2024-10-01,6.4,5.9,6.5,6.9,5.9,4.0,4.4,inform_annual
VEN,2024,2024-11-01,6.4,5.9,6.5,6.9,5.9,4.0,4.4,inform_annual
VEN,2024,2024-12-01,6.4,5.9,6.5,6.9,5.9,4.0,4.4,inform_annual
