iso3,month,year,need_score,displaced_monthly,inform_risk_score,lack_coping_capacity,max_severity,peak_wind_score,funding_usd
GTM,2023-04-01,2023,0.2940059356460941,253.33,5.1,5.0,0.0,0.0,4760904.0
GTM,2023-05-01,2023,0.4065005063714452,253.33,5.1,5.0,0.777,0.0,10978997.0
GTM,2023-06-01,2023,0.2940059356460941,253.33,5.1,5.0,0.0,0.0,18865567.0
GTM,2023-07-01,2023,0.2940059356460941,253.33,5.1,5.0,0.0,0.0,3600665.0
GTM,2023-08-01,2023,0.2940059356460941,253.33,5.1,5.0,0.0,0.0,109409.0
GTM,2023-09-01,2023,0.2940059356460941,253.33,5.1,5.0,0.0,0.0,17563550.0
GTM,2023-10-01,2023,0.2940059356460941,253.33,5.1,5.0,0.0,0.0,0.0
GTM,2023-11-01,2023,0.2940059356460941,253.33,5.1,5.0,0.0,0.0,3412970.0
GTM,2023-12-01,2023,0.2940059356460941,253.33,5.1,5.0,0.0,0.0,1403784.0
GTM,2024-01-01,2024,0.2959917588242269,389.67,5.1,5.0,0.0,0.0,0.0
GTM,2024-02-01,2024,0.2959917588242269,389.67,5.1,5.0,0.0,0.0,1992221.0
GTM,2024-03-01,2024,0.2959917588242269,389.67,5.1,5.0,0.0,0.0,4217078.0
GTM,2024-04-01,2024,0.2959917588242269,389.67,5.1,5.0,0.0,0.0,1459227.0
GTM,2024-05-01,2024,0.2959917588242269,389.67,5.1,5.0,0.0,0.0,309222.0
GTM,2024-06-01,2024,0.38598741540450776,389.67,5.1,5.0,0.6216,0.0,4540576.0
GTM,2024-07-01,2024,0.2959917588242269,389.67,5.1,5.0,0.0,0.0,1309911.0
GTM,2024-08-01,2024,0.2959917588242269,389.67,5.1,5.0,0.0,0.0,2258926.0
GTM,2024-09-01,2024,0.2959917588242269,389.67,5.1,5.0,0.0,0.0,7757249.0
GTM,2024-10-01,2024,0.30956494544649416,389.67,5.1,5.0,0.0,0.3125,8992187.0
GTM,2024-11-01,2024,0.3566027331980506,389.67,5.1,5.0,0.353,0.2188,2079760.0
GTM,2024-12-01,2024,0.2959917588242269,389.67,5.1,5.0,0.0,0.0,0.0
GUY,2019-01-01,2019,0.2724833517424059,1942.0,4.1,5.1,0.0,0.0,0.0
GUY,2019-02-01,2019,0.2724833517424059,1942.0,4.1,5.1,0.0,0.0,1568169.0
GUY,2019-03-01,2019,0.2724833517424059,1942.0,4.1,5.1,0.0,0.0,6939815.0
GUY,2019-04-01,2019,0.2724833517424059,1942.0,4.1,5.1,0.0,0.0,2158603.0
GUY,2019-05-01,2019,0.2724833517424059,1942.0,4.1,5.1,0.0,0.0,3025142.0
GUY,2019-06-01,2019,0.2724833517424059,1942.0,4.1,5.1,0.0,0.0,5234233.0
GUY,2019-07-01,2019,0.2724833517424059,1942.0,4.1,5.1,0.0,0.0,1412374.0
GUY,2019-08-01,2019,0.2724833517424059,1942.0,4.1,5.1,0.0,0.0,0.0
GUY,2019-09-01,2019,0.2724833517424059,1942.0,4.1,5.1,0.0,0.0,1336248.0
GUY,2019-10-01,2019,0.2724833517424059,1942.0,4.1,5.1,0.0,0.0,2849915.0
GUY,2019-11-01,2019,0.2724833517424059,1942.0,4.1,5.1,0.0,0.0,0.0
GUY,2019-12-01,2019,0.2724833517424059,1942.0,4.1,5.1,0.0,0.0,0.0
GUY,2020-01-01,2020,0.2573773093254392,1942.0,3.9,5.0,0.0,0.0,666473.0
GUY,2020-02-01,2020,0.2573773093254392,1942.0,3.9,5.0,0.0,0.0,2237787.0
GUY,2020-03-01,2020,0.2573773093254392,1942.0,3.9,5.0,0.0,0.0,1142682.0
GUY,2020-04-01,2020,0.2573773093254392,1942.0,3.9,5.0,0.0,0.0,8288088.0
GUY,2020-05-01,2020,0.2573773093254392,1942.0,3.9,5.0,0.0,0.0,3224564.0
GUY,2020-06-01,2020,0.2573773093254392,1942.0,3.9,5.0,0.0,0.0,10917349.0
GUY,2020-07-01,2020,0.2573773093254392,1942.0,3.9,5.0,0.0,0.0,7306077.0
GUY,2020-08-01,2020,0.2573773093254392,1942.0,3.9,5.0,0.0,0.0,346286.0
GUY,2020-09-01,2020,0.2573773093254392,1942.0,3.9,5.0,0.0,0.0,615707.0
GUY,2020-10-01,2020,0.2573773093254392,1942.0,3.9,5.0,0.0,0.0,52500.0
GUY,2020-11-01,2020,0.2573773093254392,1942.0,3.9,5.0,0.0,0.0,1860347.0
GUY,2020-12-01,2020,0.2573773093254392,1942.0,3.9,5.0,0.0,0.0,0.0
GUY,2021-01-01,2021,0.260966876433537,2525.0,3.9,4.9,0.0,0.0,176699.0
GUY,2021-02-01,2021,0.260966876433537,2525.0,3.9,4.9,0.0,0.0,7728133.0
GUY,2021-03-01,2021,0.260966876433537,2525.0,3.9,4.9,0.0,0.0,105888.0
GUY,2021-04-01,2021,0.260966876433537,2525.0,3.9,4.9,0.0,0.0,588658.0
GUY,2021-05-01,2021,0.3102936463770726,2525.0,3.9,4.9,0.3407,0.0,0.0
GUY,2021-06-01,2021,0.260966876433537,2525.0,3.9,4.9,0.0,0.0,6058894.0
GUY,2021-07-01,2021,0.260966876433537,2525.0,3.9,4.9,0.0,0.0,2082772.0
GUY,2021-08-01,2021,0.260966876433537,2525.0,3.9,4.9,0.0,0.0,4.0
GUY,2021-09-01,2021,0.260966876433537,2525.0,3.9,4.9,0.0,0.0,0.0
GUY,2021-10-01,2021,0.260966876433537,2525.0,3.9,4.9,0.0,0.0,0.0
GUY,2021-11-01,2021,0.260966876433537,2525.0,3.9,4.9,0.0,0.0,0.0
GUY,2021-12-01,2021,0.260966876433537,2525.0,3.9,4.9,0.0,0.0,0.0
GUY,2022-01-01,2022,0.269495956852421,2410.0,4.1,4.9,0.0,0.0,4616374.0
GUY,2022-02-01,2022,0.269495956852421,2410.0,4.1,4.9,0.0,0.0,10492213.0
GUY,2022-03-01,2022,0.269495956852421,2410.0,4.1,4.9,0.0,0.0,2900159.0
GUY,2022-04-01,2022,0.269495956852421,2410.0,4.1,4.9,0.0,0.0,1537880.0
GUY,2022-05-01,2022,0.29884299608797915,2410.0,4.1,4.9,0.2027,0.0,674385.0
GUY,2022-06-01,2022,0.269495956852421,2410.0,4.1,4.9,0.0,0.0,3543626.0
GUY,2022-07-01,2022,0.269495956852421,2410.0,4.1,4.9,0.0,0.0,571598.0
GUY,2022-08-01,2022,0.269495956852421,2410.0,4.1,4.9,0.0,0.0,59302.0
GUY,2022-09-01,2022,0.269495956852421,2410.0,4.1,4.9,0.0,0.0,2573173.0
GUY,2022-10-01,2022,0.269495956852421,2410.0,4.1,4.9,0.0,0.0,0.0
GUY,2022-11-01,2022,0.269495956852421,2410.0,4.1,4.9,0.0,0.0,5021057.0
GUY,2022-12-01,2022,0.269495956852421,2410.0,4.1,4.9,0.0,0.0,5303.0
GUY,2023-01-01,2023,0.2587238313298811,2371.0,3.9,4.9,0.0,0.0,0.0
GUY,2023-02-01,2023,0.2587238313298811,2371.0,3.9,4.9,0.0,0.0,0.0
GUY,2023-03-01,2023,0.2587238313298811,2371.0,3.9,4.9,0.0,0.0,459168.0
GUY,2023-04-01,2023,0.2587238313298811,2371.0,3.9,4.9,0.0,0.0,542489.0
GUY,2023-05-01,2023,0.2587238313298811,2371.0,3.9,4.9,0.0,0.0,30905.0
GUY,2023-06-01,2023,0.2587238313298811,2371.0,3.9,4.9,0.0,0.0,6428455.0
GUY,2023-07-01,2023,0.2587238313298811,2371.0,3.9,4.9,0.0,0.0,219000.0
GUY,2023-08-01,2023,0.2587238313298811,2371.0,3.9,4.9,0.0,0.0,0.0
GUY,2023-09-01,2023,0.2587238313298811,2371.0,3.9,4.9,0.0,0.0,2101718.0
GUY,2023-10-01,2023,0.2587238313298811,2371.0,3.9,4.9,0.0,0.0,0.0
GUY,2023-11-01,2023,0.2587238313298811,2371.0,3.9,4.9,0.0,0.0,0.0
GUY,2023-12-01,2023,0.2587238313298811,2371.0,3.9,4.9,0.0,0.0,0.0
GUY,2024-01-01,2024,0.2605736152789999,2498.0,3.9,4.9,0.0,0.0,0.0
GUY,2024-02-01,2024,0.2605736152789999,2498.0,3.9,4.9,0.0,0.0,0.0
GUY,2024-03-01,2024,0.2605736152789999,2498.0,3.9,4.9,0.0,0.0,0.0
GUY,2024-04-01,2024,0.2605736152789999,2498.0,3.9,4.9,0.0,0.0,0.0
GUY,2024-05-01,2024,0.2605736152789999,2498.0,3.9,4.9,0.0,0.0,0.0
GUY,2024-06-01,2024,0.2605736152789999,2498.0,3.9,4.9,0.0,0.0,6367935.0
GUY,2024-07-01,2024,0.2605736152789999,2498.0,3.9,4.9,0.0,0.0,0.0
GUY,2024-08-01,2024,0.2605736152789999,2498.0,3.9,4.9,0.0,0.0,3691508.0
GUY,2024-09-01,2024,0.2605736152789999,2498.0,3.9,4.9,0.0,0.0,1036145.0
GUY,2024-10-01,2024,0.2605736152789999,2498.0,3.9,4.9,0.0,0.0,0.0
GUY,2024-11-01,2024,0.2605736152789999,2498.0,3.9,4.9,0.0,0.0,0.0
GUY,2024-12-01,2024,0.2605736152789999,2498.0,3.9,4.9,0.0,0.0,340776.0
HND,2019-01-01,2019,0.31975109606885915,15.33,5.0,5.7,0.0,0.0,622687.0
HND,2019-02-01,2019,0.31975109606885915,15.33,5.0,5.7,0.0,0.0,0.0
HND,2019-03-01,2019,0.31975109606885915,15.33,5.0,5.7,0.0,0.0,0.0
HND,2019-04-01,2019,0.31975109606885915,15.33,5.0,5.7,0.0,0.0,2999924.0
HND,2019-05-01,2019,0.31975109606885915,15.33,5.0,5.7,0.0,0.0,0.0
HND,2019-06-01,2019,0.31975109606885915,15.33,5.0,5.7,0.0,0.0,0.0
HND,2019-07-01,2019,0.31975109606885915,15.33,5.0,5.7,0.0,0.0,0.0
HND,2019-08-01,2019,0.31975109606885915,15.33,5.0,5.7,0.0,0.0,33034.0
HND,2019-09-01,2019,0.31975109606885915,15.33,5.0,5.7,0.0,0.0,0.0
HND,2019-10-01,2019,0.31975109606885915,15.33,5.0,5.7,0.0,0.0,0.0
HND,2019-11-01,2019,0.31975109606885915,15.33,5.0,5.7,0.0,0.0,462050.0
HND,2019-12-01,2019,0.31975109606885915,15.33,5.0,5.7,0.0,0.0,0.0
HND,2020-01-01,2020,0.32487381950886873,16.75,5.1,5.7,0.0,0.0,1137615.0
HND,2020-02-01,2020,0.38382850316313255,16.75,5.1,5.7,0.4072,0.0,0.0
HND,2020-03-01,2020,0.32487381950886873,16.75,5.1,5.7,0.0,0.0,3749999.0
HND,2020-04-01,2020,0.32487381950886873,16.75,5.1,5.7,0.0,0.0,1461540.0
HND,2020-05-01,2020,0.3748665804760035,16.75,5.1,5.7,0.3453,0.0,77622.0
HND,2020-06-01,2020,0.32487381950886873,16.75,5.1,5.7,0.0,0.0,1455630.0
HND,2020-07-01,2020,0.32487381950886873,16.75,5.1,5.7,0.0,0.0,1400000.0
HND,2020-08-01,2020,0.3330177314822291,16.75,5.1,5.7,0.0,0.1875,0.0
HND,2020-09-01,2020,0.32487381950886873,16.75,5.1,5.7,0.0,0.0,36299.0
HND,2020-10-01,2020,0.32487381950886873,16.75,5.1,5.7,0.0,0.0,39347.0
HND,2020-11-01,2020,0.47487381950886876,16.75,5.1,5.7,0.7998,0.7875,676452.0
HND,2020-12-01,2020,0.32487381950886873,16.75,5.1,5.7,0.0,0.0,4181045.0
HND,2021-01-01,2021,0.34493280100795964,20.25,5.3,5.9,0.0,0.0,9306294.0
HND,2021-02-01,2021,0.34493280100795964,20.25,5.3,5.9,0.0,0.0,1728045.0
HND,2021-03-01,2021,0.34493280100795964,20.25,5.3,5.9,0.0,0.0,395512.0
HND,2021-04-01,2021,0.34493280100795964,20.25,5.3,5.9,0.0,0.0,100000.0
HND,2021-05-01,2021,0.34493280100795964,20.25,5.3,5.9,0.0,0.0,2160.0
HND,2021-06-01,2021,0.34493280100795964,20.25,5.3,5.9,0.0,0.0,11157488.0
HND,2021-07-01,2021,0.34493280100795964,20.25,5.3,5.9,0.0,0.0,238339.0
HND,2021-08-01,2021,0.34493280100795964,20.25,5.3,5.9,0.0,0.0,12546843.0
HND,2021-09-01,2021,0.34493280100795964,20.25,5.3,5.9,0.0,0.0,0.0
HND,2021-10-01,2021,0.34493280100795964,20.25,5.3,5.9,0.0,0.0,2194976.0
HND,2021-11-01,2021,0.34493280100795964,20.25,5.3,5.9,0.0,0.0,2605967.0
HND,2021-12-01,2021,0.34493280100795964,20.25,5.3,5.9,0.0,0.0,1200724.0
HND,2022-01-01,2022,0.350070089675915,22.67,5.4,5.9,0.0,0.0,1307724.0
HND,2022-02-01,2022,0.3854544823210576,22.67,5.4,5.9,0.2444,0.0,11844150.0
HND,2022-03-01,2022,0.350070089675915,22.67,5.4,5.9,0.0,0.0,5699987.0
HND,2022-04-01,2022,0.350070089675915,22.67,5.4,5.9,0.0,0.0,17902405.0
HND,2022-05-01,2022,0.350070089675915,22.67,5.4,5.9,0.0,0.0,130435.0
HND,2022-06-01,2022,0.350070089675915,22.67,5.4,5.9,0.0,0.0,53816049.0
HND,2022-07-01,2022,0.42438600107015273,22.67,5.4,5.9,0.5133,0.0,10411821.0
HND,2022-08-01,2022,0.350070089675915,22.67,5.4,5.9,0.0,0.0,0.0
HND,2022-09-01,2022,0.350070089675915,22.67,5.4,5.9,0.0,0.0,258121.0
HND,2022-10-01,2022,0.43216651359367964,22.67,5.4,5.9,0.5014,0.2188,2331524.0
HND,2022-11-01,2022,0.350070089675915,22.67,5.4,5.9,0.0,0.0,0.0
HND,2022-12-01,2022,0.350070089675915,22.67,5.4,5.9,0.0,0.0,0.0
HND,2023-01-01,2023,0.3988077968954229,23.58,5.5,5.9,0.3013,0.0,5274926.0
HND,2023-02-01,2023,0.3551853848496722,23.58,5.5,5.9,0.0,0.0,12048300.0
HND,2023-03-01,2023,0.3551853848496722,23.58,5.5,5.9,0.0,0.0,890227.0
HND,2023-04-01,2023,0.3551853848496722,23.58,5.5,5.9,0.0,0.0,4299302.0
HND,2023-05-01,2023,0.3551853848496722,23.58,5.5,5.9,0.0,0.0,14597470.0
HND,2023-06-01,2023,0.3551853848496722,23.58,5.5,5.9,0.0,0.0,51529705.0
HND,2023-07-01,2023,0.3551853848496722,23.58,5.5,5.9,0.0,0.0,7122906.0
HND,2023-08-01,2023,0.3551853848496722,23.58,5.5,5.9,0.0,0.0,1830954.0
HND,2023-09-01,2023,0.3551853848496722,23.58,5.5,5.9,0.0,0.0,6325141.0
HND,2023-10-01,2023,0.3683546334380608,23.58,5.5,5.9,0.0441,0.1562,425080.0
HND,2023-11-01,2023,0.42077102260846766,23.58,5.5,5.9,0.453,0.0,1996415.0
HND,2023-12-01,2023,0.3551853848496722,23.58,5.5,5.9,0.0,0.0,0.0
HND,2024-01-01,2024,0.35525588055293,28.42,5.5,5.9,0.0,0.0,4192.0
HND,2024-02-01,2024,0.35525588055293,28.42,5.5,5.9,0.0,0.0,7480503.0
HND,2024-03-01,2024,0.35525588055293,28.42,5.5,5.9,0.0,0.0,7054673.0
HND,2024-04-01,2024,0.35525588055293,28.42,5.5,5.9,0.0,0.0,1459227.0
HND,2024-05-01,2024,0.35525588055293,28.42,5.5,5.9,0.0,0.0,6078232.0
HND,2024-06-01,2024,0.39617089430709246,28.42,5.5,5.9,0.2826,0.0,53075665.0
HND,2024-07-01,2024,0.35525588055293,28.42,5.5,5.9,0.0,0.0,365497.0
HND,2024-08-01,2024,0.35525588055293,28.42,5.5,5.9,0.0,0.0,1600000.0
HND,2024-09-01,2024,0.35525588055293,28.42,5.5,5.9,0.0,0.0,1376284.0
HND,2024-10-01,2024,0.35525588055293,28.42,5.5,5.9,0.0,0.0,5039908.0
HND,2024-11-01,2024,0.43309864875909765,28.42,5.5,5.9,0.4533,0.2812,1379610.0
HND,2024-12-01,2024,0.35525588055293,28.42,5.5,5.9,0.0,0.0,2605209.0
HTI,2019-01-01,2019,0.4491857892644847,0.42,6.1,7.2,0.0,0.0,4981697.0
HTI,2019-02-01,2019,0.4491857892644847,0.42,6.1,7.2,0.0,0.0,3112571.0
HTI,2019-03-01,2019,0.4491857892644847,0.42,6.1,7.2,0.0,0.0,1127703.0
HTI,2019-04-01,2019,0.4491857892644847,0.42,6.1,7.2,0.0,0.0,4571806.0
HTI,2019-05-01,2019,0.4491857892644847,0.42,6.1,7.2,0.0,0.0,9326444.0
HTI,2019-06-01,2019,0.5074020915664972,0.42,6.1,7.2,0.4021,0.0,14114172.0
HTI,2019-07-01,2019,0.4491857892644847,0.42,6.1,7.2,0.0,0.0,0.0
HTI,2019-08-01,2019,0.4491857892644847,0.42,6.1,7.2,0.0,0.0,5081432.0
HTI,2019-09-01,2019,0.5010606987765739,0.42,6.1,7.2,0.3583,0.0,2039648.0
HTI,2019-10-01,2019,0.4491857892644847,0.42,6.1,7.2,0.0,0.0,5243361.0
HTI,2019-11-01,2019,0.4491857892644847,0.42,6.1,7.2,0.0,0.0,1054807.0
HTI,2019-12-01,2019,0.4491857892644847,0.42,6.1,7.2,0.0,0.0,0.0
HTI,2020-01-01,2020,0.43367958678349233,0.42,5.7,7.3,0.0,0.0,8644130.0
HTI,2020-02-01,2020,0.43367958678349233,0.42,5.7,7.3,0.0,0.0,1067632.0
HTI,2020-03-01,2020,0.43367958678349233,0.42,5.7,7.3,0.0,0.0,19937468.0
HTI,2020-04-01,2020,0.43367958678349233,0.42,5.7,7.3,0.0,0.0,5024665.0
HTI,2020-05-01,2020,0.43367958678349233,0.42,5.7,7.3,0.0,0.0,12550802.0
HTI,2020-06-01,2020,0.43367958678349233,0.42,5.7,7.3,0.0,0.0,19374436.0
HTI,2020-07-01,2020,0.43367958678349233,0.42,5.7,7.3,0.0,0.0,12852343.0
HTI,2020-08-01,2020,0.5331062553805678,0.42,5.7,7.3,0.5836,0.3438,853357.0
HTI,2020-09-01,2020,0.43367958678349233,0.42,5.7,7.3,0.0,0.0,40679200.0
HTI,2020-10-01,2020,0.43367958678349233,0.42,5.7,7.3,0.0,0.0,22845451.0
HTI,2020-11-01,2020,0.43367958678349233,0.42,5.7,7.3,0.0,0.0,3133578.0
HTI,2020-12-01,2020,0.43367958678349233,0.42,5.7,7.3,0.0,0.0,1270286.0
HTI,2021-01-01,2021,0.45938375350140054,0.0,6.3,7.2,0.0,0.0,6968661.0
HTI,2021-02-01,2021,0.45938375350140054,0.0,6.3,7.2,0.0,0.0,1827137.0
HTI,2021-03-01,2021,0.45938375350140054,0.0,6.3,7.2,0.0,0.0,4824303.0
HTI,2021-04-01,2021,0.5234057601613108,0.0,6.3,7.2,0.4422,0.0,7953886.0
HTI,2021-05-01,2021,0.45938375350140054,0.0,6.3,7.2,0.0,0.0,0.0
HTI,2021-06-01,2021,0.45938375350140054,0.0,6.3,7.2,0.0,0.0,19876192.0
HTI,2021-07-01,2021,0.4659278392115497,0.0,6.3,7.2,0.0452,0.0,3104093.0
HTI,2021-08-01,2021,0.6056484125429525,0.0,6.3,7.2,0.939,0.2375,26339002.0
HTI,2021-09-01,2021,0.45938375350140054,0.0,6.3,7.2,0.0,0.0,22128841.0
HTI,2021-10-01,2021,0.45938375350140054,0.0,6.3,7.2,0.0,0.0,9861488.0
HTI,2021-11-01,2021,0.45938375350140054,0.0,6.3,7.2,0.0,0.0,9643298.0
HTI,2021-12-01,2021,0.45938375350140054,0.0,6.3,7.2,0.0,0.0,2048122.0
HTI,2022-01-01,2022,0.5306418383192282,0.0,6.5,7.2,0.4217,0.0,1208006.0
HTI,2022-02-01,2022,0.46958783513405367,0.0,6.5,7.2,0.0,0.0,13031907.0
HTI,2022-03-01,2022,0.5090550423151743,0.0,6.5,7.2,0.2726,0.0,19876958.0
HTI,2022-04-01,2022,0.46958783513405367,0.0,6.5,7.2,0.0,0.0,18566147.0
HTI,2022-05-01,2022,0.46958783513405367,0.0,6.5,7.2,0.0,0.0,941848.0
HTI,2022-06-01,2022,0.46958783513405367,0.0,6.5,7.2,0.0,0.0,28924357.0
HTI,2022-07-01,2022,0.46958783513405367,0.0,6.5,7.2,0.0,0.0,43737390.0
HTI,2022-08-01,2022,0.46958783513405367,0.0,6.5,7.2,0.0,0.0,33910217.0
HTI,2022-09-01,2022,0.46958783513405367,0.0,6.5,7.2,0.0,0.0,5593305.0
HTI,2022-10-01,2022,0.46958783513405367,0.0,6.5,7.2,0.0,0.0,18569198.0
HTI,2022-11-01,2022,0.46958783513405367,0.0,6.5,7.2,0.0,0.0,16589497.0
HTI,2022-12-01,2022,0.46958783513405367,0.0,6.5,7.2,0.0,0.0,8853240.0
HTI,2023-01-01,2023,0.48489395758303316,0.0,6.8,7.2,0.0,0.0,26006892.0
HTI,2023-02-01,2023,0.48489395758303316,0.0,6.8,7.2,0.0,0.0,4624168.0
HTI,2023-03-01,2023,0.48489395758303316,0.0,6.8,7.2,0.0,0.0,4660933.0
HTI,2023-04-01,2023,0.48489395758303316,0.0,6.8,7.2,0.0,0.0,9599742.0
HTI,2023-05-01,2023,0.48489395758303316,0.0,6.8,7.2,0.0,0.0,25413425.0
HTI,2023-06-01,2023,0.5833448045498784,0.0,6.8,7.2,0.68,0.0,64627074.0
HTI,2023-07-01,2023,0.48489395758303316,0.0,6.8,7.2,0.0,0.0,9209405.0
HTI,2023-08-01,2023,0.48489395758303316,0.0,6.8,7.2,0.0,0.0,3210934.0
HTI,2023-09-01,2023,0.48489395758303316,0.0,6.8,7.2,0.0,0.0,124380190.0
HTI,2023-10-01,2023,0.48489395758303316,0.0,6.8,7.2,0.0,0.0,136602.0
HTI,2023-11-01,2023,0.49501412552859564,0.0,6.8,7.2,0.0699,0.0,8297677.0
HTI,2023-12-01,2023,0.48489395758303316,0.0,6.8,7.2,0.0,0.0,2184825.0
HTI,2024-01-01,2024,0.49510415661142354,0.42,7.0,7.2,0.0,0.0,19994477.0
HTI,2024-02-01,2024,0.49510415661142354,0.42,7.0,7.2,0.0,0.0,5384757.0
HTI,2024-03-01,2024,0.49510415661142354,0.42,7.0,7.2,0.0,0.0,1575813.0
HTI,2024-04-01,2024,0.49510415661142354,0.42,7.0,7.2,0.0,0.0,41684298.0
HTI,2024-05-01,2024,0.49510415661142354,0.42,7.0,7.2,0.0,0.0,29115301.0
HTI,2024-06-01,2024,0.49510415661142354,0.42,7.0,7.2,0.0,0.0,52628758.0
HTI,2024-07-01,2024,0.49510415661142354,0.42,7.0,7.2,0.0,0.0,14173617.0
HTI,2024-08-01,2024,0.49510415661142354,0.42,7.0,7.2,0.0,0.0,31786501.0
HTI,2024-09-01,2024,0.49510415661142354,0.42,7.0,7.2,0.0,0.0,663256.0
HTI,2024-10-01,2024,0.49510415661142354,0.42,7.0,7.2,0.0,0.0,3317629.0
HTI,2024-11-01,2024,0.5776436093405389,0.42,7.0,7.2,0.5701,0.0,6729043.0
HTI,2024-12-01,2024,0.5527558143499497,0.42,7.0,7.2,0.3982,0.0,7308745.0
JAM,2019-01-01,2019,0.10944989490674165,0.42,2.9,3.6,0.0,0.0,0.0
