iso3,month,year,need_score,displaced_monthly,inform_risk_score,lack_coping_capacity,max_severity,peak_wind_score,funding_usd
JAM,2019-02-01,2019,0.10944989490674165,0.42,2.9,3.6,0.0,0.0,0.0
JAM,2019-03-01,2019,0.10944989490674165,0.42,2.9,3.6,0.0,0.0,0.0
JAM,2019-04-01,2019,0.10944989490674165,0.42,2.9,3.6,0.0,0.0,0.0
JAM,2019-05-01,2019,0.10944989490674165,0.42,2.9,3.6,0.0,0.0,0.0
JAM,2019-06-01,2019,0.10944989490674165,0.42,2.9,3.6,0.0,0.0,0.0
JAM,2019-07-01,2019,0.10944989490674165,0.42,2.9,3.6,0.0,0.0,0.0
JAM,2019-08-01,2019,0.10944989490674165,0.42,2.9,3.6,0.0,0.0,0.0
JAM,2019-09-01,2019,0.10944989490674165,0.42,2.9,3.6,0.0,0.0,0.0
JAM,2019-10-01,2019,0.10944989490674165,0.42,2.9,3.6,0.0,0.0,0.0
JAM,2019-11-01,2019,0.10944989490674165,0.42,2.9,3.6,0.0,0.0,0.0
JAM,2019-12-01,2019,0.10944989490674165,0.42,2.9,3.6,0.0,0.0,0.0
JAM,2020-01-01,2020,0.10948266666961973,2.67,2.9,3.6,0.0,0.0,0.0
JAM,2020-02-01,2020,0.10948266666961973,2.67,2.9,3.6,0.0,0.0,0.0
JAM,2020-03-01,2020,0.10948266666961973,2.67,2.9,3.6,0.0,0.0,0.0
JAM,2020-04-01,2020,0.10948266666961973,2.67,2.9,3.6,0.0,0.0,0.0
JAM,2020-05-01,2020,0.10948266666961973,2.67,2.9,3.6,0.0,0.0,411066.0
JAM,2020-06-01,2020,0.10948266666961973,2.67,2.9,3.6,0.0,0.0,0.0
JAM,2020-07-01,2020,0.10948266666961973,2.67,2.9,3.6,0.0,0.0,0.0
JAM,2020-08-01,2020,0.10948266666961973,2.67,2.9,3.6,0.0,0.0,514286.0
JAM,2020-09-01,2020,0.10948266666961973,2.67,2.9,3.6,0.0,0.0,0.0
JAM,2020-10-01,2020,0.10948266666961973,2.67,2.9,3.6,0.0,0.0,126000.0
JAM,2020-11-01,2020,0.10948266666961973,2.67,2.9,3.6,0.0,0.0,16023.0
JAM,2020-12-01,2020,0.10948266666961973,2.67,2.9,3.6,0.0,0.0,0.0
JAM,2021-01-01,2021,0.10948747319484185,3.0,2.9,3.6,0.0,0.0,0.0
JAM,2021-02-01,2021,0.10948747319484185,3.0,2.9,3.6,0.0,0.0,0.0
JAM,2021-03-01,2021,0.10948747319484185,3.0,2.9,3.6,0.0,0.0,1000000.0
JAM,2021-04-01,2021,0.10948747319484185,3.0,2.9,3.6,0.0,0.0,0.0
JAM,2021-05-01,2021,0.10948747319484185,3.0,2.9,3.6,0.0,0.0,0.0
JAM,2021-06-01,2021,0.10948747319484185,3.0,2.9,3.6,0.0,0.0,0.0
JAM,2021-07-01,2021,0.12306065981710912,3.0,2.9,3.6,0.0,0.3125,0.0
JAM,2021-08-01,2021,0.12306065981710912,3.0,2.9,3.6,0.0,0.3125,0.0
JAM,2021-09-01,2021,0.10948747319484185,3.0,2.9,3.6,0.0,0.0,0.0
JAM,2021-10-01,2021,0.10948747319484185,3.0,2.9,3.6,0.0,0.0,0.0
JAM,2021-11-01,2021,0.10948747319484185,3.0,2.9,3.6,0.0,0.0,0.0
JAM,2021-12-01,2021,0.10948747319484185,3.0,2.9,3.6,0.0,0.0,0.0
JAM,2022-01-01,2022,0.11458339661543114,2.58,3.0,3.6,0.0,0.0,0.0
JAM,2022-02-01,2022,0.11458339661543114,2.58,3.0,3.6,0.0,0.0,10000000.0
JAM,2022-03-01,2022,0.11458339661543114,2.58,3.0,3.6,0.0,0.0,0.0
JAM,2022-04-01,2022,0.11458339661543114,2.58,3.0,3.6,0.0,0.0,0.0
JAM,2022-05-01,2022,0.11458339661543114,2.58,3.0,3.6,0.0,0.0,0.0
JAM,2022-06-01,2022,0.11458339661543114,2.58,3.0,3.6,0.0,0.0,0.0
JAM,2022-07-01,2022,0.11458339661543114,2.58,3.0,3.6,0.0,0.0,0.0
JAM,2022-08-01,2022,0.11458339661543114,2.58,3.0,3.6,0.0,0.0,0.0
JAM,2022-09-01,2022,0.11458339661543114,2.58,3.0,3.6,0.0,0.0,0.0
JAM,2022-10-01,2022,0.11458339661543114,2.58,3.0,3.6,0.0,0.0,0.0
JAM,2022-11-01,2022,0.11458339661543114,2.58,3.0,3.6,0.0,0.0,0.0
JAM,2022-12-01,2022,0.11458339661543114,2.58,3.0,3.6,0.0,0.0,0.0
JAM,2023-01-01,2023,0.10454181672669066,0.0,2.9,3.5,0.0,0.0,0.0
JAM,2023-02-01,2023,0.10454181672669066,0.0,2.9,3.5,0.0,0.0,0.0
JAM,2023-03-01,2023,0.10454181672669066,0.0,2.9,3.5,0.0,0.0,0.0
JAM,2023-04-01,2023,0.10454181672669066,0.0,2.9,3.5,0.0,0.0,0.0
JAM,2023-05-01,2023,0.10454181672669066,0.0,2.9,3.5,0.0,0.0,0.0
JAM,2023-06-01,2023,0.10454181672669066,0.0,2.9,3.5,0.0,0.0,0.0
JAM,2023-07-01,2023,0.10454181672669066,0.0,2.9,3.5,0.0,0.0,0.0
JAM,2023-08-01,2023,0.10454181672669066,0.0,2.9,3.5,0.0,0.0,0.0
JAM,2023-09-01,2023,0.10454181672669066,0.0,2.9,3.5,0.0,0.0,0.0
JAM,2023-10-01,2023,0.10454181672669066,0.0,2.9,3.5,0.0,0.0,0.0
JAM,2023-11-01,2023,0.11268572870005102,0.0,2.9,3.5,0.0,0.1875,0.0
JAM,2023-12-01,2023,0.10454181672669066,0.0,2.9,3.5,0.0,0.0,0.0
JAM,2024-01-01,2024,0.1094437775110044,0.0,2.9,3.6,0.0,0.0,0.0
JAM,2024-02-01,2024,0.1094437775110044,0.0,2.9,3.6,0.0,0.0,0.0
JAM,2024-03-01,2024,0.1094437775110044,0.0,2.9,3.6,0.0,0.0,0.0
JAM,2024-04-01,2024,0.1094437775110044,0.0,2.9,3.6,0.0,0.0,0.0
JAM,2024-05-01,2024,0.1094437775110044,0.0,2.9,3.6,0.0,0.0,0.0
JAM,2024-06-01,2024,0.1094437775110044,0.0,2.9,3.6,0.0,0.0,5113550.0
JAM,2024-07-01,2024,0.21001421330078288,0.0,2.9,3.6,0.479,0.7188,2498399.0
JAM,2024-08-01,2024,0.1094437775110044,0.0,2.9,3.6,0.0,0.0,0.0
JAM,2024-09-01,2024,0.1094437775110044,0.0,2.9,3.6,0.0,0.0,0.0
JAM,2024-10-01,2024,0.1094437775110044,0.0,2.9,3.6,0.0,0.0,0.0
JAM,2024-11-01,2024,0.11956394545656687,0.0,2.9,3.6,0.0699,0.0,0.0
JAM,2024-12-01,2024,0.1094437775110044,0.0,2.9,3.6,0.0,0.0,0.0
NIC,2019-01-01,2019,0.30416516853864917,37.33,4.4,6.0,0.0,0.0,647595.0
NIC,2019-02-01,2019,0.30416516853864917,37.33,4.4,6.0,0.0,0.0,0.0
NIC,2019-03-01,2019,0.30416516853864917,37.33,4.4,6.0,0.0,0.0,0.0
NIC,2019-04-01,2019,0.30416516853864917,37.33,4.4,6.0,0.0,0.0,400000.0
NIC,2019-05-01,2019,0.30416516853864917,37.33,4.4,6.0,0.0,0.0,0.0
NIC,2019-06-01,2019,0.30416516853864917,37.33,4.4,6.0,0.0,0.0,1175869.0
NIC,2019-07-01,2019,0.30416516853864917,37.33,4.4,6.0,0.0,0.0,0.0
NIC,2019-08-01,2019,0.30416516853864917,37.33,4.4,6.0,0.0,0.0,0.0
NIC,2019-09-01,2019,0.30416516853864917,37.33,4.4,6.0,0.0,0.0,0.0
NIC,2019-10-01,2019,0.30416516853864917,37.33,4.4,6.0,0.0,0.0,0.0
NIC,2019-11-01,2019,0.30416516853864917,37.33,4.4,6.0,0.0,0.0,462050.0
NIC,2019-12-01,2019,0.30416516853864917,37.33,4.4,6.0,0.0,0.0,0.0
NIC,2020-01-01,2020,0.3192579565981852,36.42,4.6,6.1,0.0,0.0,761686.0
NIC,2020-02-01,2020,0.3192579565981852,36.42,4.6,6.1,0.0,0.0,0.0
NIC,2020-03-01,2020,0.3192579565981852,36.42,4.6,6.1,0.0,0.0,0.0
NIC,2020-04-01,2020,0.3192579565981852,36.42,4.6,6.1,0.0,0.0,0.0
NIC,2020-05-01,2020,0.3192579565981852,36.42,4.6,6.1,0.0,0.0,267500.0
NIC,2020-06-01,2020,0.3192579565981852,36.42,4.6,6.1,0.0,0.0,3075370.0
NIC,2020-07-01,2020,0.3192579565981852,36.42,4.6,6.1,0.0,0.0,0.0
NIC,2020-08-01,2020,0.3192579565981852,36.42,4.6,6.1,0.0,0.0,0.0
NIC,2020-09-01,2020,0.3192579565981852,36.42,4.6,6.1,0.0,0.0,0.0
NIC,2020-10-01,2020,0.3192579565981852,36.42,4.6,6.1,0.0,0.0,1055467.0
NIC,2020-11-01,2020,0.4464115688755849,36.42,4.6,6.1,0.6345,0.8125,391384.0
NIC,2020-12-01,2020,0.3192579565981852,36.42,4.6,6.1,0.0,0.0,1100000.0
NIC,2021-01-01,2021,0.32966444869932243,36.58,4.9,6.0,0.0,0.0,5344358.0
NIC,2021-02-01,2021,0.32966444869932243,36.58,4.9,6.0,0.0,0.0,0.0
NIC,2021-03-01,2021,0.32966444869932243,36.58,4.9,6.0,0.0,0.0,0.0
NIC,2021-04-01,2021,0.32966444869932243,36.58,4.9,6.0,0.0,0.0,116062.0
NIC,2021-05-01,2021,0.32966444869932243,36.58,4.9,6.0,0.0,0.0,0.0
NIC,2021-06-01,2021,0.32966444869932243,36.58,4.9,6.0,0.0,0.0,761951.0
NIC,2021-07-01,2021,0.32966444869932243,36.58,4.9,6.0,0.0,0.0,0.0
NIC,2021-08-01,2021,0.32966444869932243,36.58,4.9,6.0,0.0,0.0,0.0
NIC,2021-09-01,2021,0.32966444869932243,36.58,4.9,6.0,0.0,0.0,0.0
NIC,2021-10-01,2021,0.32966444869932243,36.58,4.9,6.0,0.0,0.0,0.0
NIC,2021-11-01,2021,0.32966444869932243,36.58,4.9,6.0,0.0,0.0,0.0
NIC,2021-12-01,2021,0.32966444869932243,36.58,4.9,6.0,0.0,0.0,0.0
NIC,2022-01-01,2022,0.3343626881446369,36.33,4.8,6.2,0.0,0.0,0.0
NIC,2022-02-01,2022,0.3343626881446369,36.33,4.8,6.2,0.0,0.0,11997902.0
NIC,2022-03-01,2022,0.3343626881446369,36.33,4.8,6.2,0.0,0.0,391543.0
NIC,2022-04-01,2022,0.3343626881446369,36.33,4.8,6.2,0.0,0.0,3907630.0
NIC,2022-05-01,2022,0.3343626881446369,36.33,4.8,6.2,0.0,0.0,0.0
NIC,2022-06-01,2022,0.3343626881446369,36.33,4.8,6.2,0.0,0.0,5782184.0
NIC,2022-07-01,2022,0.4005925998284359,36.33,4.8,6.2,0.3637,0.3125,0.0
NIC,2022-08-01,2022,0.3343626881446369,36.33,4.8,6.2,0.0,0.0,0.0
NIC,2022-09-01,2022,0.3343626881446369,36.33,4.8,6.2,0.0,0.0,0.0
NIC,2022-10-01,2022,0.4119129994230501,36.33,4.8,6.2,0.395,0.4688,0.0
NIC,2022-11-01,2022,0.3343626881446369,36.33,4.8,6.2,0.0,0.0,0.0
NIC,2022-12-01,2022,0.3343626881446369,36.33,4.8,6.2,0.0,0.0,984912.0
NIC,2023-01-01,2023,0.3392634837107149,36.25,4.8,6.3,0.0,0.0,0.0
NIC,2023-02-01,2023,0.3392634837107149,36.25,4.8,6.3,0.0,0.0,0.0
NIC,2023-03-01,2023,0.3392634837107149,36.25,4.8,6.3,0.0,0.0,0.0
NIC,2023-04-01,2023,0.3392634837107149,36.25,4.8,6.3,0.0,0.0,0.0
NIC,2023-05-01,2023,0.3392634837107149,36.25,4.8,6.3,0.0,0.0,678997.0
NIC,2023-06-01,2023,0.3392634837107149,36.25,4.8,6.3,0.0,0.0,3123352.0
NIC,2023-07-01,2023,0.3392634837107149,36.25,4.8,6.3,0.0,0.0,0.0
NIC,2023-08-01,2023,0.3392634837107149,36.25,4.8,6.3,0.0,0.0,0.0
NIC,2023-09-01,2023,0.3392634837107149,36.25,4.8,6.3,0.0,0.0,0.0
NIC,2023-10-01,2023,0.346047905311989,36.25,4.8,6.3,0.0,0.1562,0.0
NIC,2023-11-01,2023,0.3392634837107149,36.25,4.8,6.3,0.0,0.0,548031.0
NIC,2023-12-01,2023,0.3392634837107149,36.25,4.8,6.3,0.0,0.0,0.0
NIC,2024-01-01,2024,0.3487394957983193,0.0,4.9,6.4,0.0,0.0,0.0
NIC,2024-02-01,2024,0.3487394957983193,0.0,4.9,6.4,0.0,0.0,0.0
NIC,2024-03-01,2024,0.3487394957983193,0.0,4.9,6.4,0.0,0.0,1663364.0
NIC,2024-04-01,2024,0.3487394957983193,0.0,4.9,6.4,0.0,0.0,1459227.0
NIC,2024-05-01,2024,0.3487394957983193,0.0,4.9,6.4,0.0,0.0,1530000.0
NIC,2024-06-01,2024,0.3487394957983193,0.0,4.9,6.4,0.0,0.0,462205.0
NIC,2024-07-01,2024,0.3487394957983193,0.0,4.9,6.4,0.0,0.0,0.0
NIC,2024-08-01,2024,0.3487394957983193,0.0,4.9,6.4,0.0,0.0,100000.0
NIC,2024-09-01,2024,0.3487394957983193,0.0,4.9,6.4,0.0,0.0,0.0
NIC,2024-10-01,2024,0.3487394957983193,0.0,4.9,6.4,0.0,0.0,1129908.0
NIC,2024-11-01,2024,0.3588596637438818,0.0,4.9,6.4,0.0699,0.0,0.0
NIC,2024-12-01,2024,0.3487394957983193,0.0,4.9,6.4,0.0,0.0,0.0
PAN,2019-01-01,2019,0.2881344512558628,10153.0,4.0,5.6,0.0,0.0,0.0
PAN,2019-02-01,2019,0.2881344512558628,10153.0,4.0,5.6,0.0,0.0,1746083.0
PAN,2019-03-01,2019,0.2881344512558628,10153.0,4.0,5.6,0.0,0.0,7419347.0
PAN,2019-04-01,2019,0.2881344512558628,10153.0,4.0,5.6,0.0,0.0,2158603.0
PAN,2019-05-01,2019,0.2881344512558628,10153.0,4.0,5.6,0.0,0.0,3126631.0
PAN,2019-06-01,2019,0.2881344512558628,10153.0,4.0,5.6,0.0,0.0,5428838.0
PAN,2019-07-01,2019,0.2881344512558628,10153.0,4.0,5.6,0.0,0.0,1431374.0
PAN,2019-08-01,2019,0.2881344512558628,10153.0,4.0,5.6,0.0,0.0,0.0
PAN,2019-09-01,2019,0.2881344512558628,10153.0,4.0,5.6,0.0,0.0,1556560.0
PAN,2019-10-01,2019,0.2881344512558628,10153.0,4.0,5.6,0.0,0.0,2824915.0
PAN,2019-11-01,2019,0.2881344512558628,10153.0,4.0,5.6,0.0,0.0,0.0
PAN,2019-12-01,2019,0.2881344512558628,10153.0,4.0,5.6,0.0,0.0,0.0
PAN,2020-01-01,2020,0.2725590581137053,10153.0,4.0,5.4,0.0,0.0,666473.0
PAN,2020-02-01,2020,0.2725590581137053,10153.0,4.0,5.4,0.0,0.0,2237787.0
PAN,2020-03-01,2020,0.2725590581137053,10153.0,4.0,5.4,0.0,0.0,1500458.0
PAN,2020-04-01,2020,0.2725590581137053,10153.0,4.0,5.4,0.0,0.0,8747618.0
PAN,2020-05-01,2020,0.2725590581137053,10153.0,4.0,5.4,0.0,0.0,2960980.0
PAN,2020-06-01,2020,0.2725590581137053,10153.0,4.0,5.4,0.0,0.0,14230876.0
PAN,2020-07-01,2020,0.2725590581137053,10153.0,4.0,5.4,0.0,0.0,8628863.0
PAN,2020-08-01,2020,0.31914947363419177,10153.0,4.0,5.4,0.3218,0.0,0.0
PAN,2020-09-01,2020,0.2725590581137053,10153.0,4.0,5.4,0.0,0.0,129063.0
PAN,2020-10-01,2020,0.2725590581137053,10153.0,4.0,5.4,0.0,0.0,940370.0
PAN,2020-11-01,2020,0.3531584500349446,10153.0,4.0,5.4,0.5567,0.0,3670994.0
PAN,2020-12-01,2020,0.2725590581137053,10153.0,4.0,5.4,0.0,0.0,602758.0
PAN,2021-01-01,2021,0.2810070564128938,10637.0,4.1,5.5,0.0,0.0,375618.0
PAN,2021-02-01,2021,0.2810070564128938,10637.0,4.1,5.5,0.0,0.0,7728133.0
PAN,2021-03-01,2021,0.2810070564128938,10637.0,4.1,5.5,0.0,0.0,1943163.0
PAN,2021-04-01,2021,0.2810070564128938,10637.0,4.1,5.5,0.0,0.0,588658.0
PAN,2021-05-01,2021,0.2810070564128938,10637.0,4.1,5.5,0.0,0.0,0.0
PAN,2021-06-01,2021,0.3188092860350163,10637.0,4.1,5.5,0.2611,0.0,7259987.0
PAN,2021-07-01,2021,0.33560384228230167,10637.0,4.1,5.5,0.3771,0.0,3582772.0
PAN,2021-08-01,2021,0.2810070564128938,10637.0,4.1,5.5,0.0,0.0,904923.0
PAN,2021-09-01,2021,0.2810070564128938,10637.0,4.1,5.5,0.0,0.0,0.0
PAN,2021-10-01,2021,0.2810070564128938,10637.0,4.1,5.5,0.0,0.0,0.0
PAN,2021-11-01,2021,0.2810070564128938,10637.0,4.1,5.5,0.0,0.0,0.0
PAN,2021-12-01,2021,0.2810070564128938,10637.0,4.1,5.5,0.0,0.0,932505.0
PAN,2022-01-01,2022,0.27231697114443193,10987.0,4.1,5.4,0.0,0.0,4771383.0
PAN,2022-02-01,2022,0.27231697114443193,10987.0,4.1,5.4,0.0,0.0,12821922.0
PAN,2022-03-01,2022,0.27231697114443193,10987.0,4.1,5.4,0.0,0.0,4950418.0
PAN,2022-04-01,2022,0.27231697114443193,10987.0,4.1,5.4,0.0,0.0,5984493.0
PAN,2022-05-01,2022,0.27231697114443193,10987.0,4.1,5.4,0.0,0.0,4418859.0
PAN,2022-06-01,2022,0.27231697114443193,10987.0,4.1,5.4,0.0,0.0,16370162.0
PAN,2022-07-01,2022,0.27231697114443193,10987.0,4.1,5.4,0.0,0.0,7390935.0
PAN,2022-08-01,2022,0.27231697114443193,10987.0,4.1,5.4,0.0,0.0,159302.0
PAN,2022-09-01,2022,0.27231697114443193,10987.0,4.1,5.4,0.0,0.0,1000000.0
PAN,2022-10-01,2022,0.27231697114443193,10987.0,4.1,5.4,0.0,0.0,0.0
PAN,2022-11-01,2022,0.29600308667939645,10987.0,4.1,5.4,0.1636,0.0,4989291.0
PAN,2022-12-01,2022,0.27231697114443193,10987.0,4.1,5.4,0.0,0.0,323385.0
PAN,2023-01-01,2023,0.29773866484011674,40707.0,4.5,5.5,0.0,0.0,0.0
PAN,2023-02-01,2023,0.29773866484011674,40707.0,4.5,5.5,0.0,0.0,2005107.0
PAN,2023-03-01,2023,0.29773866484011674,40707.0,4.5,5.5,0.0,0.0,1059168.0
PAN,2023-04-01,2023,0.29773866484011674,40707.0,4.5,5.5,0.0,0.0,244489.0
PAN,2023-05-01,2023,0.29773866484011674,40707.0,4.5,5.5,0.0,0.0,7870882.0
PAN,2023-06-01,2023,0.29773866484011674,40707.0,4.5,5.5,0.0,0.0,8600973.0
PAN,2023-07-01,2023,0.29773866484011674,40707.0,4.5,5.5,0.0,0.0,10933038.0
PAN,2023-08-01,2023,0.29773866484011674,40707.0,4.5,5.5,0.0,0.0,165198.0
PAN,2023-09-01,2023,0.29773866484011674,40707.0,4.5,5.5,0.0,0.0,7024399.0
PAN,2023-10-01,2023,0.29773866484011674,40707.0,4.5,5.5,0.0,0.0,0.0
PAN,2023-11-01,2023,0.29773866484011674,40707.0,4.5,5.5,0.0,0.0,1153452.0
PAN,2023-12-01,2023,0.29773866484011674,40707.0,4.5,5.5,0.0,0.0,932913.0
PAN,2024-01-01,2024,0.27691539257835485,42800.0,4.1,5.5,0.0,0.0,0.0
PAN,2024-02-01,2024,0.27691539257835485,42800.0,4.1,5.5,0.0,0.0,957396.0
PAN,2024-03-01,2024,0.27691539257835485,42800.0,4.1,5.5,0.0,0.0,2271688.0
PAN,2024-04-01,2024,0.27691539257835485,42800.0,4.1,5.5,0.0,0.0,1702827.0
PAN,2024-05-01,2024,0.27691539257835485,42800.0,4.1,5.5,0.0,0.0,0.0
PAN,2024-06-01,2024,0.27691539257835485,42800.0,4.1,5.5,0.0,0.0,3513618.0
PAN,2024-07-01,2024,0.27691539257835485,42800.0,4.1,5.5,0.0,0.0,0.0
PAN,2024-08-01,2024,0.27691539257835485,42800.0,4.1,5.5,0.0,0.0,2462272.0
PAN,2024-09-01,2024,0.27691539257835485,42800.0,4.1,5.5,0.0,0.0,0.0
PAN,2024-10-01,2024,0.27691539257835485,42800.0,4.1,5.5,0.0,0.0,1129908.0
PAN,2024-11-01,2024,0.3351172168146369,42800.0,4.1,5.5,0.402,0.0,11594448.0
PAN,2024-12-01,2024,0.27691539257835485,42800.0,4.1,5.5,0.0,0.0,0.0
PRI,2019-01-01,2019,0.2139855942376951,,,,0.0,0.0,0.0
PRI,2019-02-01,2019,0.2139855942376951,,,,0.0,0.0,0.0
PRI,2019-03-01,2019,0.2139855942376951,,,,0.0,0.0,19800.0
PRI,2019-04-01,2019,0.2139855942376951,,,,0.0,0.0,0.0
PRI,2019-05-01,2019,0.2139855942376951,,,,0.0,0.0,0.0
PRI,2019-06-01,2019,0.2139855942376951,,,,0.0,0.0,0.0
PRI,2019-07-01,2019,0.2139855942376951,,,,0.0,0.0,0.0
PRI,2019-08-01,2019,0.2139855942376951,,,,0.0,0.0,0.0
PRI,2019-09-01,2019,0.2248441435355089,,,,0.0,0.25,0.0
PRI,2019-10-01,2019,0.2139855942376951,,,,0.0,0.0,0.0
PRI,2019-11-01,2019,0.2139855942376951,,,,0.0,0.0,0.0
PRI,2019-12-01,2019,0.2639855942376951,,,,0.0,0.0,0.0
PRI,2020-01-01,2020,0.319103590473398,,,,0.3807,0.0,0.0
PRI,2020-02-01,2020,0.2139855942376951,,,,0.0,0.0,0.0
PRI,2020-03-01,2020,0.2139855942376951,,,,0.0,0.0,0.0
PRI,2020-04-01,2020,0.2139855942376951,,,,0.0,0.0,0.0
PRI,2020-05-01,2020,0.2376717097726596,,,,0.1636,0.0,0.0
PRI,2020-06-01,2020,0.2139855942376951,,,,0.0,0.0,0.0
PRI,2020-07-01,2020,0.2639855942376951,,,,0.0,0.0,0.0
PRI,2020-08-01,2020,0.23258411747499058,,,,0.0441,0.2812,0.0
PRI,2020-09-01,2020,0.2639855942376951,,,,0.0,0.0,0.0
PRI,2020-10-01,2020,0.2139855942376951,,,,0.0,0.0,0.0
PRI,2020-11-01,2020,0.2139855942376951,,,,0.0,0.0,0.0
PRI,2020-12-01,2020,0.2139855942376951,,,,0.0,0.0,0.0
PRI,2021-01-01,2021,0.2139855942376951,,,,0.0,0.0,0.0
PRI,2021-02-01,2021,0.2139855942376951,,,,0.0,0.0,0.0
PRI,2021-03-01,2021,0.2139855942376951,,,,0.0,0.0,0.0
PRI,2021-04-01,2021,0.2139855942376951,,,,0.0,0.0,0.0
PRI,2021-05-01,2021,0.2139855942376951,,,,0.0,0.0,0.0
PRI,2021-06-01,2021,0.2139855942376951,,,,0.0,0.0,0.0
PRI,2021-07-01,2021,0.2139855942376951,,,,0.0,0.0,0.0
PRI,2021-08-01,2021,0.2139855942376951,,,,0.0,0.0,0.0
PRI,2021-09-01,2021,0.2139855942376951,,,,0.0,0.0,0.0
PRI,2021-10-01,2021,0.2139855942376951,,,,0.0,0.0,0.0
PRI,2021-11-01,2021,0.2139855942376951,,,,0.0,0.0,0.0
PRI,2021-12-01,2021,0.2139855942376951,,,,0.0,0.0,0.0
PRI,2022-01-01,2022,0.2139855942376951,,,,0.0,0.0,0.0
PRI,2022-02-01,2022,0.2639855942376951,,,,0.0,0.0,0.0
PRI,2022-03-01,2022,0.2139855942376951,,,,0.0,0.0,0.0
